,id,img,label,text,split,text_idx,pseudo_text_idx,pseudo_img_idx,gold_pc,gold_attack,pc,attack,disability_gold_pc,nationality_gold_pc,pc_empty_gold_pc,race_gold_pc,religion_gold_pc,sex_gold_pc,attack_empty_gold_attack,contempt_gold_attack,dehumanizing_gold_attack,exclusion_gold_attack,inciting_violence_gold_attack,inferiority_gold_attack,mocking_gold_attack,slurs_gold_attack,disability_pc,nationality_pc,pc_empty_pc,race_pc,religion_pc,sex_pc,attack_empty_attack,contempt_attack,dehumanizing_attack,exclusion_attack,inciting_violence_attack,inferiority_attack,mocking_attack,slurs_attack,caption
6550,23476,img/23476.png,0,stomp on my flag i'll pound your ass,train,5190,1331,5619,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man in a suit and tie pointing his finger
6551,34157,img/34157.png,0,mlk at the march on washington,train,5629,6575,1337,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a black and white photo of a man giving a speech to a crowd of people
6552,36174,img/36174.png,0,every man needs a decent coffee maker,train,3673,1063,6970,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man using a coffee machine in a coffee shop
6553,75829,img/75829.png,0,baltimore is not infested with rats they live there,train,5630,4992,4825,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a mouse poking its head out of a hole in the ground
6554,5943,img/05943.png,1,this is what rich white trash looks like and it's time to take out the trash!,train,5631,4302,4173,['race'],['dehumanizing'],"['class', 'race']","['contempt', 'dehumanizing', 'inciting_violence']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,a man and a woman sitting at a meeting
6555,69134,img/69134.png,1,my momma always said your a white trash whore,train,5632,1797,1697,['race'],"['dehumanizing', 'inferiority']",['race'],"['inferiority', 'dehumanizing']",0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,a man sitting on a bench holding a plate of food
6556,60718,img/60718.png,1,do i have to unbury hitler so he can show you how a fucking oven works ?!?!,train,5633,4343,4204,['religion'],['mocking'],['religion'],['mocking'],0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,two chefs in a kitchen talking to each other
6557,6179,img/06179.png,1,the face you make after you nut and the goat keeps sucking,train,1154,384,1338,['religion'],['dehumanizing'],"['race', 'religion']","['dehumanizing', 'contempt']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,a man wearing glasses and a red and white bandana is smiling at the camera
6558,38071,img/38071.png,0,don't ever think you got away with the rat shit you said or the snake shit you did because i have a good memory and alot of patience,train,5634,6540,6360,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a black and white photo of a man sitting in a chair
6559,78931,img/78931.png,0,when it's spring cleaning time but you rather sleep,train,5635,2172,2051,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a nurse standing at a desk in a hospital room
6560,79250,img/79250.png,1,crackers gonna crack,train,5244,1341,977,['race'],['slurs'],['race'],"['inferiority', 'slurs']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,a young man with a face drawn on his forehead laughing
6561,89372,img/89372.png,0,2 more sleeps until hunbashing,train,5636,5345,5193,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a group of people cheering with their mouths open
6562,34206,img/34206.png,1,transwoman yelling at me about the meme i made me wondering what this dude's problem is,train,3865,1102,5725,['sex'],['inferiority'],['sex'],"['inferiority', 'dehumanizing']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,a boy screaming and a cat sitting on a chair
6563,68349,img/68349.png,1,this is the result of letting muslims in '' '',train,5637,1106,68,['religion'],['dehumanizing'],['religion'],"['contempt', 'inciting_violence', 'dehumanizing', 'exclusion']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,a building on fire with smoke coming out of it
6564,14769,img/14769.png,0,god loves all of his children,train,5638,5167,1339,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man holding a pair of chopsticks
6565,25748,img/25748.png,1,"i'm a moderate muslim. that means that while other muslims are putting bombs on your buses and raping your children i'll be telling you that islam is peaceful, protesting when you insult my religion and lobbying your government to take away your free speech. a moderate muslim speaks!",train,5639,1286,7,['religion'],['dehumanizing'],['religion'],"['inferiority', 'dehumanizing']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,a portrait of a man with a beard and his arms crossed
6566,54261,img/54261.png,0,this faceapp stuff is incredible!,train,2078,658,4851,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a little girl holding a stuffed animal monkey and a doll
6567,31625,img/31625.png,0,"i married my brother to commit immigration fraud this makes her an illegal alien, ineligible for congress and deportable! ice, where are you?",train,1202,336,3677,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a portrait of a woman with a headscarf
6568,35729,img/35729.png,1,looking for attention? join us,train,2546,796,153,['sex'],['inferiority'],['sex'],"['inferiority', 'contempt']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,two girls in a rainbow colored umbrella
6569,78402,img/78402.png,0,"""state your name for the record"" what page is it on?",train,5640,3621,3487,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man sitting at a table with a microphone in front of a group of people
6570,2831,img/02831.png,1,where's jaws when you need him ?,train,712,236,351,['nationality'],['inciting_violence'],"['nationality', 'race']",['inciting_violence'],0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,a large group of people on a boat in the water
6571,59304,img/59304.png,0,getting ready to head out and paint the town red,train,5641,2744,127,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a woman brushing her teeth in the mirror while looking at herself in the mirror
6572,47209,img/47209.png,0,people aftey they put the divider in between your groceries,train,5642,227,223,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man in a green hoodie is sitting at a podium with his thumb up
6573,96801,img/96801.png,1,"my wife asked me what the female version of a ""man cave"" would be i told her it's called ""a kitchen""",train,5643,1860,1763,['sex'],['dehumanizing'],['sex'],['dehumanizing'],0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,a black and white photo of two men in a bar
6574,14685,img/14685.png,1,"white people throwing rice at weddings. ""why are they wasting the food""",train,2554,799,5481,['race'],['inferiority'],['race'],"['inferiority', 'contempt']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,a man and a woman sitting on a bench
6575,6712,img/06712.png,0,smell that? thats why we have to use condoms,train,5644,2165,2043,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man and a woman sitting next to each other on the grass
6576,5826,img/05826.png,1,"i'm not sexist. being sexist is wrong , and being wrong is for women",train,5645,237,1853,['sex'],['inferiority'],['sex'],"['inferiority', 'contempt']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,a drawing of a man with a speech bubble and a thought bubble with a question
6577,40159,img/40159.png,0,"are my sins forgiven now, father",train,5646,1399,4591,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man and a woman sitting on the floor and talking
6578,90856,img/90856.png,0,hunting the most expensive way to get free food,train,5647,1752,1647,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a hunter looking at a dead deer in the woods
6579,65789,img/65789.png,0,so then i pied the corner and smoked his ass,train,5648,6143,5976,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,an image of an old man with his hands up and laughing
6580,91527,img/91527.png,0,ain't no sandwich when she's gone,train,5649,4003,3888,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,an image of a man on a podium with a guitar and a crowd of people
6581,82914,img/82914.png,0,you should vote for me because i do not suck! we already knew that!,train,5650,3384,3260,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a composite image of a woman giving a thumbs up and a picture of a flag
6582,32751,img/32751.png,0,all aboard we are headed home,train,5651,3720,1290,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a group of people standing next to a train
6583,23198,img/23198.png,1,what i say about the gunman every time there's a mass shooting,train,181,66,1340,['race'],['dehumanizing'],"['sex', 'race']","['dehumanizing', 'inciting_violence']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,a woman in a white suit sitting in a wheelchair
6584,46239,img/46239.png,1,we can kill as many as we want and your stupid government keeps bringing us in,train,86,26,30,"['religion', 'nationality']",['dehumanizing'],"['nationality', 'race', 'religion']",['dehumanizing'],0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,a man with a pink hat laughing in the woods
6585,59402,img/59402.png,1,how much did the holla cost,train,5652,600,4,['religion'],['mocking'],['religion'],['mocking'],0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,a black and white photo of a man with a mustache
6586,71634,img/71634.png,0,i'm really sorry you're not feeling well today... but i'm still gonna need a sandwich,train,1901,610,2205,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man sitting at a table with his head in his hand and a salad
6587,67831,img/67831.png,1,being republican is as easy as laundry you just separate the whites from the colors,train,3629,1053,7078,['race'],['exclusion'],['race'],['exclusion'],0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,a woman hanging clothes on a clothes line
6588,9128,img/09128.png,0,"only in america could these people consider themselves the ""master race""",train,3689,1067,4294,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,an illustration of a man running to a rocket
6589,2614,img/02614.png,0,black boyfriend white boyfriend,train,3779,1085,2688,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,two photos of a man and a woman in a car
6590,52641,img/52641.png,0,religion when grown ass adults argue about who has the better invisible friend,train,5653,4250,4122,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a picture of a man in a yellow robe sitting on a porch
6591,43856,img/43856.png,0,this is nahir nahir is born in germany nahir is german this is fluffy fluffy is born in horse stable fluffy is a horse,train,1528,503,6041,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a woman holding an umbrella and a horse
6592,79485,img/79485.png,0,my mom says i can get 1m likes,train,5654,6359,414,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man sitting on a couch reading a book and holding a piece of paper
6593,4387,img/04387.png,0,"sit down kids, i will now tell you how i met your mother",train,2307,734,6922,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a family is sitting at a table eating a meal and a man is standing over
6594,3864,img/03864.png,1,you can't be the victim of a school shooting if you're the school shooter,train,5655,4858,4701,['race'],['dehumanizing'],['race'],['dehumanizing'],0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,a man is holding his finger up and making a surprised face
6595,10857,img/10857.png,0,how do you know when this prick is lying? the sphincter under his nose is moving,train,5656,5615,115,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man in a suit and tie standing at a lectern
6596,37105,img/37105.png,0,person i chase: *shows clear signs he doesn't want to do anything with me* me: i'm gonna pretend i still have a chance,train,5657,1203,1244,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a black and white photo of a man singing into a microphone
6597,67498,img/67498.png,0,biggest mistake in american history,train,5658,2452,2325,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man in a suit and tie standing at a podium in front of a screen
6598,1892,img/01892.png,0,i did not divide the country the republican decision to obstruct every single thing i proposed to help us dig out of the financial crisis they caused divided the country,train,5659,6657,6489,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a collage of photos of president obama and the american flag
6599,34872,img/34872.png,1,i bet god is one of us because he didn't even raise his son,train,5660,3109,1341,['race'],['inferiority'],['race'],['inferiority'],0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,a portrait of an older man wearing a suit and tie
6600,53481,img/53481.png,1,minesweeper just got real... as fuck !!,train,5661,5525,5373,['religion'],['dehumanizing'],['religion'],"['dehumanizing', 'inciting_violence']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,a crowd of people sleeping on the ground in front of a building
6601,39265,img/39265.png,0,unfortunately... these guys still exist,train,5662,5207,433,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man in a nun costume holding up his hand
6602,71459,img/71459.png,1,partial arts,train,5023,1311,1249,['disability'],['inferiority'],['disability'],['inferiority'],1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,a boy and a girl standing in front of a house
6603,86237,img/86237.png,0,when a new hire tries to tell you how to do your job who the fuck is you?,train,5663,5682,5535,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a woman is looking at a man wearing sunglasses
6604,40182,img/40182.png,1,child protective services takes away children from parents who don't vaccinate but they're perfectly fine with them,train,5664,1381,1342,['sex'],['inferiority'],['sex'],"['inferiority', 'exclusion']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,a woman holding a baby and a picture of a family
6605,78205,img/78205.png,0,asian drivers test went as expected,train,3271,968,5555,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man sitting in the drivers seat of a car
6606,52106,img/52106.png,0,rohingya refugee boys study the quran,train,5665,6644,418,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a group of people reading religious texts in a mosque
6607,97502,img/97502.png,0,when abortion is illegal so you hire casey anthony to babysit improvise. adapt. overcome,train,5666,7132,7001,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a picture of a man holding a microphone and a picture of a woman holding a
6608,76538,img/76538.png,0,you smell coffee? me neither. make some!,train,5667,6965,6821,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a gray cat looking at the camera with its eyes closed
6609,4267,img/04267.png,1,i'm not saying it was muslims but it was muslims,train,1166,387,1295,['religion'],['dehumanizing'],['religion'],['dehumanizing'],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,a man is speaking into a microphone
6610,95764,img/95764.png,1,gay people fear me so why is it called homophobia? a phobia is a fear of something i do not fear gay people,train,5668,1400,309,['sex'],['inciting_violence'],['sex'],['inciting_violence'],0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,a dog with a camera and a person taking a picture
6611,9618,img/09618.png,0,vitiligo is a disease that causes the loss of skin color,train,5669,1154,1311,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a person with their hand covered in dirt
6612,81450,img/81450.png,0,whenever white patriarchy wants to turn me into its fucking bitch,train,5670,4819,670,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a pug dog sitting on a leash on the floor
6613,19563,img/19563.png,0,fukrest. ...if die... don't let me vote democrat,train,5671,5243,5089,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a soldier embraces another soldier as he embraces another soldier
6614,51023,img/51023.png,1,when buslim nibba see his sister,train,5672,1401,3759,['religion'],['slurs'],['religion'],"['inferiority', 'slurs']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,a man hugging a woman with his arms
6615,62097,img/62097.png,0,walking with my homies,train,5673,5491,1343,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a group of young men walking through a fence
6616,53268,img/53268.png,1,caution 49 killed in a mosque ...heightened security travel 4000 killed a year by illegals smuggling and illegal immigration may be encountered in this area ...wide open borders,train,5674,6913,6763,"['nationality', 'religion']",['dehumanizing'],"['nationality', 'religion']","['exclusion', 'mocking', 'dehumanizing', 'inciting_violence']",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,a green road sign in the middle of a desert
6617,72451,img/72451.png,0,hello mengele i think one of your experiments has escaped,train,1287,427,741,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man talking on a cell phone in front of a mirror
6618,16759,img/16759.png,1,handjobs sold seperately,train,1478,485,198,['disability'],['inferiority'],['disability'],"['inferiority', 'contempt']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,a young girl doing yoga on a pink mat in a gym
6619,46075,img/46075.png,1,i wonder what kind of sandwich she is building. oh,train,5675,6695,6526,['sex'],['dehumanizing'],['sex'],['dehumanizing'],0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,a woman working on a blueprint at a desk with construction tools
6620,24317,img/24317.png,0,that look you give when you got your fix but not your kids,train,4432,1216,5500,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a woman sitting against a brick wall looking at her cell phone
6621,93548,img/93548.png,0,a gestapo agent inspects a group of yugoslavs executed by nazi henchmen,train,5676,4787,488,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a black and white photo of a group of people standing around trees
6622,89437,img/89437.png,1,an expensive gas bill? i did nazi that coming,train,3653,392,382,['religion'],['mocking'],"['race', 'religion']",['mocking'],0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,a black and white photo of a group of men in military uniforms
6623,82946,img/82946.png,1,i love you darling stupid i am here,train,5677,1001,182,['religion'],['dehumanizing'],['religion'],"['inferiority', 'dehumanizing']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,a collage of photos showing a man carrying a large bag of clothes and people
6624,31094,img/31094.png,0,i'm not saying your mom's a slut but during childbirth she slid you in and out a couple of times,train,5678,3770,3654,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a woman sitting on a couch with her legs crossed
6625,48520,img/48520.png,0,a short histoy of u.s. presidents,train,4159,547,3458,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a black and white photo of a group of men in suits posing for a picture
6626,92568,img/92568.png,0,what are they fighting over? is it: a) he cut him off b) he stole his girl c) he ran into him d)they're just play fighting for funsies,train,5679,5488,903,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a man is cutting another mans hair in front of a brick wall
6627,92814,img/92814.png,1,overly attached muslim girlfriend i killed your other 4 wives so you have more time to beat me,train,1325,438,7179,['religion'],"['inciting_violence', 'dehumanizing']","['sex', 'religion']","['dehumanizing', 'inciting_violence']",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,a woman in a wetsuit standing on the shore of a beach
6628,18759,img/18759.png,1,4th of july when white people celebrate killing each other over land that wasnt theirs,train,5680,2036,1916,['race'],['dehumanizing'],['race'],"['inferiority', 'dehumanizing']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,a photo of a group of people with american flags
6629,74615,img/74615.png,0,it's a weiner pit. just like your mouth,train,5681,1402,2612,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a diagram of a dachshund standing on a white background
6630,1734,img/01734.png,0,and that was the last time we let uncle larry babysit,train,5136,1323,4057,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,an illustration of a man and woman in a kitchen with a pot
6631,80156,img/80156.png,1,we can kill as many as we want and your stupid government keeps bringing us in,train,86,26,1344,['religion'],['dehumanizing'],"['nationality', 'race', 'religion']",['dehumanizing'],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,a man with a beard giving a thumbs up
6632,68137,img/68137.png,0,that friday vibe be like,train,5682,1274,1345,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a woman in a space suit on a stage
6633,71863,img/71863.png,1,"hello abdul, today i'm alone at home. *abdul this is ultimate",train,5683,6212,6035,['religion'],['dehumanizing'],"['nationality', 'race', 'religion']",['dehumanizing'],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,a goat and a cell phone and a man on a motorcycle
6634,3186,img/03186.png,0,removes polish with chemicals nobody bats an eye commits crimes against the polish starts ww2,train,5684,2464,443,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,his crimes against the nation poster
6635,74930,img/74930.png,1,i hate racism. why would you choose to hate an entire group of people just becase of the way they all behave,train,5685,1913,1804,['race'],['inferiority'],['race'],"['inferiority', 'contempt']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,a man in a leather jacket holding a microphone
6636,48170,img/48170.png,1,my husband is always pushing me around.... and talking behind my back,train,5686,611,1061,['disability'],['inferiority'],['disability'],['inferiority'],1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,a woman sitting in a wheelchair
6637,18204,img/18204.png,0,it's okay for you to believe what you believe it's not okay for you to demand other to believe the same way,train,2295,731,3497,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,an image of an older man with a mustache on a blue background with the text
6638,73152,img/73152.png,1,international women's day? bitch please back to kitchen,train,5687,5725,5569,['sex'],['exclusion'],['sex'],"['exclusion', 'inferiority', 'contempt']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,a man in a white shirt and sunglasses is pointing at a green background
